step,actual,persistence_forecast,moving_average_forecast
80934,1025.83,788.28,756.2591666666667
80935,1028.53,788.28,756.2591666666667
80936,986.66,788.28,756.2591666666667
80937,927.2,788.28,756.2591666666667
80938,896.52,788.28,756.2591666666667
80939,919.64,788.28,756.2591666666667
80940,824.38,800.6,762.1191666666667
80941,851.16,800.6,762.1191666666667
80942,935.51,800.6,762.1191666666667
80943,934.51,800.6,762.1191666666667
80944,1012.84,800.6,762.1191666666667
80945,1025.83,800.6,762.1191666666667
80946,1028.53,800.6,762.1191666666667
80947,986.66,800.6,762.1191666666667
80948,927.2,800.6,762.1191666666667
80949,896.52,800.6,762.1191666666667
80950,919.64,800.6,762.1191666666667
80951,923.13,800.6,762.1191666666667
80952,851.16,824.38,769.5958333333332
80953,935.51,824.38,769.5958333333332
80954,934.51,824.38,769.5958333333332
80955,1012.84,824.38,769.5958333333332
80956,1025.83,824.38,769.5958333333332
80957,1028.53,824.38,769.5958333333332
80958,986.66,824.38,769.5958333333332
80959,927.2,824.38,769.5958333333332
80960,896.52,824.38,769.5958333333332
80961,919.64,824.38,769.5958333333332
80962,923.13,824.38,769.5958333333332
80963,893.66,824.38,769.5958333333332
80964,935.51,851.16,778.7591666666666
80965,934.51,851.16,778.7591666666666
80966,1012.84,851.16,778.7591666666666
80967,1025.83,851.16,778.7591666666666
80968,1028.53,851.16,778.7591666666666
80969,986.66,851.16,778.7591666666666
80970,927.2,851.16,778.7591666666666
80971,896.52,851.16,778.7591666666666
80972,919.64,851.16,778.7591666666666
80973,923.13,851.16,778.7591666666666
80974,893.66,851.16,778.7591666666666
80975,872.71,851.16,778.7591666666666
80976,934.51,935.51,794.4766666666668
80977,1012.84,935.51,794.4766666666668
80978,1025.83,935.51,794.4766666666668
80979,1028.53,935.51,794.4766666666668
80980,986.66,935.51,794.4766666666668
80981,927.2,935.51,794.4766666666668
80982,896.52,935.51,794.4766666666668
80983,919.64,935.51,794.4766666666668
80984,923.13,935.51,794.4766666666668
80985,893.66,935.51,794.4766666666668
80986,872.71,935.51,794.4766666666668
80987,887.84,935.51,794.4766666666668
80988,1012.84,934.51,809.6791666666667
80989,1025.83,934.51,809.6791666666667
80990,1028.53,934.51,809.6791666666667
80991,986.66,934.51,809.6791666666667
80992,927.2,934.51,809.6791666666667
80993,896.52,934.51,809.6791666666667
80994,919.64,934.51,809.6791666666667
80995,923.13,934.51,809.6791666666667
80996,893.66,934.51,809.6791666666667
80997,872.71,934.51,809.6791666666667
80998,887.84,934.51,809.6791666666667
80999,892.94,934.51,809.6791666666667
81000,1025.83,1012.84,831.0841666666666
81001,1028.53,1012.84,831.0841666666666
81002,986.66,1012.84,831.0841666666666
81003,927.2,1012.84,831.0841666666666
81004,896.52,1012.84,831.0841666666666
81005,919.64,1012.84,831.0841666666666
81006,923.13,1012.84,831.0841666666666
81007,893.66,1012.84,831.0841666666666
81008,872.71,1012.84,831.0841666666666
81009,887.84,1012.84,831.0841666666666
81010,892.94,1012.84,831.0841666666666
81011,921.32,1012.84,831.0841666666666
81012,1028.53,1025.83,853.4041666666667
81013,986.66,1025.83,853.4041666666667
81014,927.2,1025.83,853.4041666666667
81015,896.52,1025.83,853.4041666666667
81016,919.64,1025.83,853.4041666666667
81017,923.13,1025.83,853.4041666666667
81018,893.66,1025.83,853.4041666666667
81019,872.71,1025.83,853.4041666666667
81020,887.84,1025.83,853.4041666666667
81021,892.94,1025.83,853.4041666666667
81022,921.32,1025.83,853.4041666666667
81023,954.98,1025.83,853.4041666666667
81024,986.66,1028.53,875.8208333333333
81025,927.2,1028.53,875.8208333333333
81026,896.52,1028.53,875.8208333333333
81027,919.64,1028.53,875.8208333333333
81028,923.13,1028.53,875.8208333333333
81029,893.66,1028.53,875.8208333333333
81030,872.71,1028.53,875.8208333333333
81031,887.84,1028.53,875.8208333333333
81032,892.94,1028.53,875.8208333333333
81033,921.32,1028.53,875.8208333333333
81034,954.98,1028.53,875.8208333333333
81035,934.5,1028.53,875.8208333333333
81036,927.2,986.66,894.5716666666667
81037,896.52,986.66,894.5716666666667
81038,919.64,986.66,894.5716666666667
81039,923.13,986.66,894.5716666666667
81040,893.66,986.66,894.5716666666667
81041,872.71,986.66,894.5716666666667
81042,887.84,986.66,894.5716666666667
81043,892.94,986.66,894.5716666666667
81044,921.32,986.66,894.5716666666667
81045,954.98,986.66,894.5716666666667
81046,934.5,986.66,894.5716666666667
81047,893.29,986.66,894.5716666666667
81048,896.52,927.2,908.5050000000001
81049,919.64,927.2,908.5050000000001
81050,923.13,927.2,908.5050000000001
81051,893.66,927.2,908.5050000000001
81052,872.71,927.2,908.5050000000001
81053,887.84,927.2,908.5050000000001
81054,892.94,927.2,908.5050000000001
81055,921.32,927.2,908.5050000000001
81056,954.98,927.2,908.5050000000001
81057,934.5,927.2,908.5050000000001
81058,893.29,927.2,908.5050000000001
81059,880.21,927.2,908.5050000000001
81060,919.64,896.52,917.6683333333335
81061,923.13,896.52,917.6683333333335
81062,893.66,896.52,917.6683333333335
81063,872.71,896.52,917.6683333333335
81064,887.84,896.52,917.6683333333335
81065,892.94,896.52,917.6683333333335
81066,921.32,896.52,917.6683333333335
81067,954.98,896.52,917.6683333333335
81068,934.5,896.52,917.6683333333335
81069,893.29,896.52,917.6683333333335
81070,880.21,896.52,917.6683333333335
81071,903.21,896.52,917.6683333333335
81072,923.13,919.64,928.6150000000001
81073,893.66,919.64,928.6150000000001
81074,872.71,919.64,928.6150000000001
81075,887.84,919.64,928.6150000000001
81076,892.94,919.64,928.6150000000001
81077,921.32,919.64,928.6150000000001
81078,954.98,919.64,928.6150000000001
81079,934.5,919.64,928.6150000000001
81080,893.29,919.64,928.6150000000001
81081,880.21,919.64,928.6150000000001
81082,903.21,919.64,928.6150000000001
81083,923.62,919.64,928.6150000000001
81084,893.66,923.13,938.8258333333333
81085,872.71,923.13,938.8258333333333
81086,887.84,923.13,938.8258333333333
81087,892.94,923.13,938.8258333333333
81088,921.32,923.13,938.8258333333333
81089,954.98,923.13,938.8258333333333
81090,934.5,923.13,938.8258333333333
81091,893.29,923.13,938.8258333333333
81092,880.21,923.13,938.8258333333333
81093,903.21,923.13,938.8258333333333
81094,923.62,923.13,938.8258333333333
81095,918.25,923.13,938.8258333333333
81096,872.71,893.66,944.5991666666665
81097,887.84,893.66,944.5991666666665
81098,892.94,893.66,944.5991666666665
81099,921.32,893.66,944.5991666666665
81100,954.98,893.66,944.5991666666665
81101,934.5,893.66,944.5991666666665
81102,893.29,893.66,944.5991666666665
81103,880.21,893.66,944.5991666666665
81104,903.21,893.66,944.5991666666665
81105,923.62,893.66,944.5991666666665
81106,918.25,893.66,944.5991666666665
81107,908.86,893.66,944.5991666666665
81108,887.84,872.71,946.3949999999999
81109,892.94,872.71,946.3949999999999
81110,921.32,872.71,946.3949999999999
81111,954.98,872.71,946.3949999999999
81112,934.5,872.71,946.3949999999999
81113,893.29,872.71,946.3949999999999
81114,880.21,872.71,946.3949999999999
81115,903.21,872.71,946.3949999999999
81116,923.62,872.71,946.3949999999999
81117,918.25,872.71,946.3949999999999
81118,908.86,872.71,946.3949999999999
81119,899.37,872.71,946.3949999999999
81120,892.94,887.84,942.4225
81121,921.32,887.84,942.4225
81122,954.98,887.84,942.4225
81123,934.5,887.84,942.4225
81124,893.29,887.84,942.4225
81125,880.21,887.84,942.4225
81126,903.21,887.84,942.4225
81127,923.62,887.84,942.4225
81128,918.25,887.84,942.4225
81129,908.86,887.84,942.4225
81130,899.37,887.84,942.4225
81131,909.51,887.84,942.4225
81132,921.32,892.94,938.9583333333335
81133,954.98,892.94,938.9583333333335
81134,934.5,892.94,938.9583333333335
81135,893.29,892.94,938.9583333333335
81136,880.21,892.94,938.9583333333335
81137,903.21,892.94,938.9583333333335
81138,923.62,892.94,938.9583333333335
81139,918.25,892.94,938.9583333333335
81140,908.86,892.94,938.9583333333335
81141,899.37,892.94,938.9583333333335
81142,909.51,892.94,938.9583333333335
81143,923.67,892.94,938.9583333333335
81144,954.98,921.32,931.3316666666668
81145,934.5,921.32,931.3316666666668
81146,893.29,921.32,931.3316666666668
81147,880.21,921.32,931.3316666666668
81148,903.21,921.32,931.3316666666668
81149,923.62,921.32,931.3316666666668
81150,918.25,921.32,931.3316666666668
81151,908.86,921.32,931.3316666666668
81152,899.37,921.32,931.3316666666668
81153,909.51,921.32,931.3316666666668
81154,923.67,921.32,931.3316666666668
81155,915.31,921.32,931.3316666666668
81156,934.5,954.98,925.4274999999999
81157,893.29,954.98,925.4274999999999
81158,880.21,954.98,925.4274999999999
81159,903.21,954.98,925.4274999999999
81160,923.62,954.98,925.4274999999999
81161,918.25,954.98,925.4274999999999
81162,908.86,954.98,925.4274999999999
81163,899.37,954.98,925.4274999999999
81164,909.51,954.98,925.4274999999999
81165,923.67,954.98,925.4274999999999
81166,915.31,954.98,925.4274999999999
81167,909.89,954.98,925.4274999999999
81168,893.29,934.5,917.5916666666667
81169,880.21,934.5,917.5916666666667
81170,903.21,934.5,917.5916666666667
81171,923.62,934.5,917.5916666666667
81172,918.25,934.5,917.5916666666667
81173,908.86,934.5,917.5916666666667
81174,899.37,934.5,917.5916666666667
81175,909.51,934.5,917.5916666666667
81176,923.67,934.5,917.5916666666667
81177,915.31,934.5,917.5916666666667
81178,909.89,934.5,917.5916666666667
81179,899.71,934.5,917.5916666666667
81180,880.21,893.29,909.8108333333333
81181,903.21,893.29,909.8108333333333
81182,923.62,893.29,909.8108333333333
81183,918.25,893.29,909.8108333333333
81184,908.86,893.29,909.8108333333333
81185,899.37,893.29,909.8108333333333
81186,909.51,893.29,909.8108333333333
81187,923.67,893.29,909.8108333333333
81188,915.31,893.29,909.8108333333333
81189,909.89,893.29,909.8108333333333
81190,899.71,893.29,909.8108333333333
81191,893.69,893.29,909.8108333333333
81192,903.21,880.21,905.8949999999999
81193,923.62,880.21,905.8949999999999
81194,918.25,880.21,905.8949999999999
81195,908.86,880.21,905.8949999999999
81196,899.37,880.21,905.8949999999999
81197,909.51,880.21,905.8949999999999
81198,923.67,880.21,905.8949999999999
81199,915.31,880.21,905.8949999999999
81200,909.89,880.21,905.8949999999999
81201,899.71,880.21,905.8949999999999
81202,893.69,880.21,905.8949999999999
81203,902.5,880.21,905.8949999999999
81204,923.62,903.21,906.4525
81205,918.25,903.21,906.4525
81206,908.86,903.21,906.4525
81207,899.37,903.21,906.4525
81208,909.51,903.21,906.4525
81209,923.67,903.21,906.4525
81210,915.31,903.21,906.4525
81211,909.89,903.21,906.4525
81212,899.71,903.21,906.4525
81213,893.69,903.21,906.4525
81214,902.5,903.21,906.4525
81215,899.64,903.21,906.4525
81216,918.25,923.62,906.7841666666668
81217,908.86,923.62,906.7841666666668
81218,899.37,923.62,906.7841666666668
81219,909.51,923.62,906.7841666666668
81220,923.67,923.62,906.7841666666668
81221,915.31,923.62,906.7841666666668
81222,909.89,923.62,906.7841666666668
81223,899.71,923.62,906.7841666666668
81224,893.69,923.62,906.7841666666668
81225,902.5,923.62,906.7841666666668
81226,899.64,923.62,906.7841666666668
81227,876.62,923.62,906.7841666666668
81228,908.86,918.25,906.3775
81229,899.37,918.25,906.3775
81230,909.51,918.25,906.3775
81231,923.67,918.25,906.3775
81232,915.31,918.25,906.3775
81233,909.89,918.25,906.3775
81234,899.71,918.25,906.3775
81235,893.69,918.25,906.3775
81236,902.5,918.25,906.3775
81237,899.64,918.25,906.3775
81238,876.62,918.25,906.3775
81239,935.79,918.25,906.3775
81240,899.37,908.86,907.6441666666668
81241,909.51,908.86,907.6441666666668
81242,923.67,908.86,907.6441666666668
81243,915.31,908.86,907.6441666666668
81244,909.89,908.86,907.6441666666668
81245,899.71,908.86,907.6441666666668
81246,893.69,908.86,907.6441666666668
81247,902.5,908.86,907.6441666666668
81248,899.64,908.86,907.6441666666668
81249,876.62,908.86,907.6441666666668
81250,935.79,908.86,907.6441666666668
81251,895.52,908.86,907.6441666666668
81252,909.51,899.37,909.8658333333334
81253,923.67,899.37,909.8658333333334
81254,915.31,899.37,909.8658333333334
81255,909.89,899.37,909.8658333333334
81256,899.71,899.37,909.8658333333334
81257,893.69,899.37,909.8658333333334
81258,902.5,899.37,909.8658333333334
81259,899.64,899.37,909.8658333333334
81260,876.62,899.37,909.8658333333334
81261,935.79,899.37,909.8658333333334
81262,895.52,899.37,909.8658333333334
81263,883.74,899.37,909.8658333333334
81264,923.67,909.51,911.6716666666667
81265,915.31,909.51,911.6716666666667
81266,909.89,909.51,911.6716666666667
81267,899.71,909.51,911.6716666666667
81268,893.69,909.51,911.6716666666667
81269,902.5,909.51,911.6716666666667
81270,899.64,909.51,911.6716666666667
81271,876.62,909.51,911.6716666666667
81272,935.79,909.51,911.6716666666667
81273,895.52,909.51,911.6716666666667
81274,883.74,909.51,911.6716666666667
81275,892.18,909.51,911.6716666666667
81276,915.31,923.67,914.2325000000001
81277,909.89,923.67,914.2325000000001
81278,899.71,923.67,914.2325000000001
81279,893.69,923.67,914.2325000000001
81280,902.5,923.67,914.2325000000001
81281,899.64,923.67,914.2325000000001
81282,876.62,923.67,914.2325000000001
81283,935.79,923.67,914.2325000000001
81284,895.52,923.67,914.2325000000001
81285,883.74,923.67,914.2325000000001
81286,892.18,923.67,914.2325000000001
81287,896.39,923.67,914.2325000000001
81288,909.89,915.31,913.7316666666667
81289,899.71,915.31,913.7316666666667
81290,893.69,915.31,913.7316666666667
81291,902.5,915.31,913.7316666666667
81292,899.64,915.31,913.7316666666667
81293,876.62,915.31,913.7316666666667
81294,935.79,915.31,913.7316666666667
81295,895.52,915.31,913.7316666666667
81296,883.74,915.31,913.7316666666667
81297,892.18,915.31,913.7316666666667
81298,896.39,915.31,913.7316666666667
81299,886.18,915.31,913.7316666666667
81300,899.71,909.89,909.9741666666665
81301,893.69,909.89,909.9741666666665
81302,902.5,909.89,909.9741666666665
81303,899.64,909.89,909.9741666666665
81304,876.62,909.89,909.9741666666665
81305,935.79,909.89,909.9741666666665
81306,895.52,909.89,909.9741666666665
81307,883.74,909.89,909.9741666666665
81308,892.18,909.89,909.9741666666665
81309,896.39,909.89,909.9741666666665
81310,886.18,909.89,909.9741666666665
81311,894.19,909.89,909.9741666666665
81312,893.69,899.71,907.0749999999998
81313,902.5,899.71,907.0749999999998
81314,899.64,899.71,907.0749999999998
81315,876.62,899.71,907.0749999999998
81316,935.79,899.71,907.0749999999998
81317,895.52,899.71,907.0749999999998
81318,883.74,899.71,907.0749999999998
81319,892.18,899.71,907.0749999999998
81320,896.39,899.71,907.0749999999998
81321,886.18,899.71,907.0749999999998
81322,894.19,899.71,907.0749999999998
81323,879.24,899.71,907.0749999999998
81324,902.5,893.69,907.1083333333335
81325,899.64,893.69,907.1083333333335
81326,876.62,893.69,907.1083333333335
81327,935.79,893.69,907.1083333333335
81328,895.52,893.69,907.1083333333335
81329,883.74,893.69,907.1083333333335
81330,892.18,893.69,907.1083333333335
81331,896.39,893.69,907.1083333333335
81332,886.18,893.69,907.1083333333335
81333,894.19,893.69,907.1083333333335
81334,879.24,893.69,907.1083333333335
81335,891.63,893.69,907.1083333333335
81336,899.64,902.5,908.9658333333335
81337,876.62,902.5,908.9658333333335
81338,935.79,902.5,908.9658333333335
81339,895.52,902.5,908.9658333333335
81340,883.74,902.5,908.9658333333335
81341,892.18,902.5,908.9658333333335
81342,896.39,902.5,908.9658333333335
81343,886.18,902.5,908.9658333333335
81344,894.19,902.5,908.9658333333335
81345,879.24,902.5,908.9658333333335
81346,891.63,902.5,908.9658333333335
81347,881.24,902.5,908.9658333333335
81348,876.62,899.64,908.6683333333332
81349,935.79,899.64,908.6683333333332
81350,895.52,899.64,908.6683333333332
81351,883.74,899.64,908.6683333333332
81352,892.18,899.64,908.6683333333332
81353,896.39,899.64,908.6683333333332
81354,886.18,899.64,908.6683333333332
81355,894.19,899.64,908.6683333333332
81356,879.24,899.64,908.6683333333332
81357,891.63,899.64,908.6683333333332
81358,881.24,899.64,908.6683333333332
81359,897.12,899.64,908.6683333333332
81360,935.79,876.62,904.7516666666667
81361,895.52,876.62,904.7516666666667
81362,883.74,876.62,904.7516666666667
81363,892.18,876.62,904.7516666666667
81364,896.39,876.62,904.7516666666667
81365,886.18,876.62,904.7516666666667
81366,894.19,876.62,904.7516666666667
81367,879.24,876.62,904.7516666666667
81368,891.63,876.62,904.7516666666667
81369,881.24,876.62,904.7516666666667
81370,897.12,876.62,904.7516666666667
81371,883.39,876.62,904.7516666666667
81372,895.52,935.79,906.2133333333335
81373,883.74,935.79,906.2133333333335
81374,892.18,935.79,906.2133333333335
81375,896.39,935.79,906.2133333333335
81376,886.18,935.79,906.2133333333335
81377,894.19,935.79,906.2133333333335
81378,879.24,935.79,906.2133333333335
81379,891.63,935.79,906.2133333333335
81380,881.24,935.79,906.2133333333335
81381,897.12,935.79,906.2133333333335
81382,883.39,935.79,906.2133333333335
81383,898.75,935.79,906.2133333333335
81384,883.74,895.52,905.1016666666668
81385,892.18,895.52,905.1016666666668
81386,896.39,895.52,905.1016666666668
81387,886.18,895.52,905.1016666666668
81388,894.19,895.52,905.1016666666668
81389,879.24,895.52,905.1016666666668
81390,891.63,895.52,905.1016666666668
81391,881.24,895.52,905.1016666666668
81392,897.12,895.52,905.1016666666668
81393,883.39,895.52,905.1016666666668
81394,898.75,895.52,905.1016666666668
81395,881.93,895.52,905.1016666666668
81396,892.18,883.74,903.7991666666667
81397,896.39,883.74,903.7991666666667
81398,886.18,883.74,903.7991666666667
81399,894.19,883.74,903.7991666666667
81400,879.24,883.74,903.7991666666667
81401,891.63,883.74,903.7991666666667
81402,881.24,883.74,903.7991666666667
81403,897.12,883.74,903.7991666666667
81404,883.39,883.74,903.7991666666667
81405,898.75,883.74,903.7991666666667
81406,881.93,883.74,903.7991666666667
81407,892.88,883.74,903.7991666666667
81408,896.39,892.18,902.355
81409,886.18,892.18,902.355
81410,894.19,892.18,902.355
81411,879.24,892.18,902.355
81412,891.63,892.18,902.355
81413,881.24,892.18,902.355
81414,897.12,892.18,902.355
81415,883.39,892.18,902.355
81416,898.75,892.18,902.355
81417,881.93,892.18,902.355
81418,892.88,892.18,902.355
81419,889.43,892.18,902.355
81420,886.18,896.39,900.0816666666666
81421,894.19,896.39,900.0816666666666
81422,879.24,896.39,900.0816666666666
81423,891.63,896.39,900.0816666666666
81424,881.24,896.39,900.0816666666666
81425,897.12,896.39,900.0816666666666
81426,883.39,896.39,900.0816666666666
81427,898.75,896.39,900.0816666666666
81428,881.93,896.39,900.0816666666666
81429,892.88,896.39,900.0816666666666
81430,889.43,896.39,900.0816666666666
81431,892.57,896.39,900.0816666666666
81432,894.19,886.18,897.6541666666666
81433,879.24,886.18,897.6541666666666
81434,891.63,886.18,897.6541666666666
81435,881.24,886.18,897.6541666666666
81436,897.12,886.18,897.6541666666666
81437,883.39,886.18,897.6541666666666
81438,898.75,886.18,897.6541666666666
81439,881.93,886.18,897.6541666666666
81440,892.88,886.18,897.6541666666666
81441,889.43,886.18,897.6541666666666
81442,892.57,886.18,897.6541666666666
81443,883.57,886.18,897.6541666666666
81444,879.24,894.19,896.3458333333334
81445,891.63,894.19,896.3458333333334
81446,881.24,894.19,896.3458333333334
81447,897.12,894.19,896.3458333333334
81448,883.39,894.19,896.3458333333334
81449,898.75,894.19,896.3458333333334
81450,881.93,894.19,896.3458333333334
81451,892.88,894.19,896.3458333333334
81452,889.43,894.19,896.3458333333334
81453,892.57,894.19,896.3458333333334
81454,883.57,894.19,896.3458333333334
81455,892.14,894.19,896.3458333333334
81456,891.63,879.24,894.64
81457,881.24,879.24,894.64
81458,897.12,879.24,894.64
81459,883.39,879.24,894.64
81460,898.75,879.24,894.64
81461,881.93,879.24,894.64
81462,892.88,879.24,894.64
81463,889.43,879.24,894.64
81464,892.57,879.24,894.64
81465,883.57,879.24,894.64
81466,892.14,879.24,894.64
81467,886.51,879.24,894.64
81468,881.24,891.63,894.4683333333332
81469,897.12,891.63,894.4683333333332
81470,883.39,891.63,894.4683333333332
81471,898.75,891.63,894.4683333333332
81472,881.93,891.63,894.4683333333332
81473,892.88,891.63,894.4683333333332
81474,889.43,891.63,894.4683333333332
81475,892.57,891.63,894.4683333333332
81476,883.57,891.63,894.4683333333332
81477,892.14,891.63,894.4683333333332
81478,886.51,891.63,894.4683333333332
81479,881.81,891.63,894.4683333333332
81480,897.12,881.24,892.6966666666666
81481,883.39,881.24,892.6966666666666
81482,898.75,881.24,892.6966666666666
81483,881.93,881.24,892.6966666666666
81484,892.88,881.24,892.6966666666666
81485,889.43,881.24,892.6966666666666
81486,892.57,881.24,892.6966666666666
81487,883.57,881.24,892.6966666666666
81488,892.14,881.24,892.6966666666666
81489,886.51,881.24,892.6966666666666
81490,881.81,881.24,892.6966666666666
81491,911.16,881.24,892.6966666666666
81492,883.39,897.12,892.4866666666667
81493,898.75,897.12,892.4866666666667
81494,881.93,897.12,892.4866666666667
81495,892.88,897.12,892.4866666666667
81496,889.43,897.12,892.4866666666667
81497,892.57,897.12,892.4866666666667
81498,883.57,897.12,892.4866666666667
81499,892.14,897.12,892.4866666666667
81500,886.51,897.12,892.4866666666667
81501,881.81,897.12,892.4866666666667
81502,911.16,897.12,892.4866666666667
81503,886.28,897.12,892.4866666666667
81504,898.75,883.39,893.0508333333333
81505,881.93,883.39,893.0508333333333
81506,892.88,883.39,893.0508333333333
81507,889.43,883.39,893.0508333333333
81508,892.57,883.39,893.0508333333333
81509,883.57,883.39,893.0508333333333
81510,892.14,883.39,893.0508333333333
81511,886.51,883.39,893.0508333333333
81512,881.81,883.39,893.0508333333333
81513,911.16,883.39,893.0508333333333
81514,886.28,883.39,893.0508333333333
81515,895.69,883.39,893.0508333333333
81516,881.93,898.75,889.9641666666666
81517,892.88,898.75,889.9641666666666
81518,889.43,898.75,889.9641666666666
81519,892.57,898.75,889.9641666666666
81520,883.57,898.75,889.9641666666666
81521,892.14,898.75,889.9641666666666
81522,886.51,898.75,889.9641666666666
81523,881.81,898.75,889.9641666666666
81524,911.16,898.75,889.9641666666666
81525,886.28,898.75,889.9641666666666
81526,895.69,898.75,889.9641666666666
81527,893.47,898.75,889.9641666666666
81528,892.88,881.93,888.8316666666666
81529,889.43,881.93,888.8316666666666
81530,892.57,881.93,888.8316666666666
81531,883.57,881.93,888.8316666666666
81532,892.14,881.93,888.8316666666666
81533,886.51,881.93,888.8316666666666
81534,881.81,881.93,888.8316666666666
81535,911.16,881.93,888.8316666666666
81536,886.28,881.93,888.8316666666666
81537,895.69,881.93,888.8316666666666
81538,893.47,881.93,888.8316666666666
81539,886.83,881.93,888.8316666666666
81540,889.43,892.88,889.5933333333334
81541,892.57,892.88,889.5933333333334
81542,883.57,892.88,889.5933333333334
81543,892.14,892.88,889.5933333333334
81544,886.51,892.88,889.5933333333334
81545,881.81,892.88,889.5933333333334
81546,911.16,892.88,889.5933333333334
81547,886.28,892.88,889.5933333333334
81548,895.69,892.88,889.5933333333334
81549,893.47,892.88,889.5933333333334
81550,886.83,892.88,889.5933333333334
81551,890.1,892.88,889.5933333333334
81552,892.57,889.43,889.3641666666666
81553,883.57,889.43,889.3641666666666
81554,892.14,889.43,889.3641666666666
81555,886.51,889.43,889.3641666666666
81556,881.81,889.43,889.3641666666666
81557,911.16,889.43,889.3641666666666
81558,886.28,889.43,889.3641666666666
81559,895.69,889.43,889.3641666666666
81560,893.47,889.43,889.3641666666666
81561,886.83,889.43,889.3641666666666
81562,890.1,889.43,889.3641666666666
81563,887.04,889.43,889.3641666666666
81564,883.57,892.57,889.0458333333332
81565,892.14,892.57,889.0458333333332
81566,886.51,892.57,889.0458333333332
81567,881.81,892.57,889.0458333333332
81568,911.16,892.57,889.0458333333332
81569,886.28,892.57,889.0458333333332
81570,895.69,892.57,889.0458333333332
81571,893.47,892.57,889.0458333333332
81572,886.83,892.57,889.0458333333332
81573,890.1,892.57,889.0458333333332
81574,887.04,892.57,889.0458333333332
81575,884.81,892.57,889.0458333333332
81576,892.14,883.57,888.8283333333333
81577,886.51,883.57,888.8283333333333
81578,881.81,883.57,888.8283333333333
81579,911.16,883.57,888.8283333333333
81580,886.28,883.57,888.8283333333333
81581,895.69,883.57,888.8283333333333
81582,893.47,883.57,888.8283333333333
81583,886.83,883.57,888.8283333333333
81584,890.1,883.57,888.8283333333333
81585,887.04,883.57,888.8283333333333
81586,884.81,883.57,888.8283333333333
81587,883.3,883.57,888.8283333333333
81588,886.51,892.14,888.6574999999999
81589,881.81,892.14,888.6574999999999
81590,911.16,892.14,888.6574999999999
81591,886.28,892.14,888.6574999999999
81592,895.69,892.14,888.6574999999999
81593,893.47,892.14,888.6574999999999
81594,886.83,892.14,888.6574999999999
81595,890.1,892.14,888.6574999999999
81596,887.04,892.14,888.6574999999999
81597,884.81,892.14,888.6574999999999
81598,883.3,892.14,888.6574999999999
81599,897.74,892.14,888.6574999999999
81600,881.81,886.51,889.2633333333333
81601,911.16,886.51,889.2633333333333
81602,886.28,886.51,889.2633333333333
81603,895.69,886.51,889.2633333333333
81604,893.47,886.51,889.2633333333333
81605,886.83,886.51,889.2633333333333
81606,890.1,886.51,889.2633333333333
81607,887.04,886.51,889.2633333333333
81608,884.81,886.51,889.2633333333333
81609,883.3,886.51,889.2633333333333
81610,897.74,886.51,889.2633333333333
81611,898.4,886.51,889.2633333333333
81612,911.16,881.81,888.4449999999998
81613,886.28,881.81,888.4449999999998
81614,895.69,881.81,888.4449999999998
81615,893.47,881.81,888.4449999999998
81616,886.83,881.81,888.4449999999998
81617,890.1,881.81,888.4449999999998
81618,887.04,881.81,888.4449999999998
81619,884.81,881.81,888.4449999999998
81620,883.3,881.81,888.4449999999998
81621,897.74,881.81,888.4449999999998
81622,898.4,881.81,888.4449999999998
81623,923.04,881.81,888.4449999999998
81624,886.28,911.16,890.9383333333332
81625,895.69,911.16,890.9383333333332
81626,893.47,911.16,890.9383333333332
81627,886.83,911.16,890.9383333333332
81628,890.1,911.16,890.9383333333332
81629,887.04,911.16,890.9383333333332
81630,884.81,911.16,890.9383333333332
81631,883.3,911.16,890.9383333333332
81632,897.74,911.16,890.9383333333332
81633,898.4,911.16,890.9383333333332
81634,923.04,911.16,890.9383333333332
81635,877.24,911.16,890.9383333333332
81636,895.69,886.28,890.035
81637,893.47,886.28,890.035
81638,886.83,886.28,890.035
81639,890.1,886.28,890.035
81640,887.04,886.28,890.035
81641,884.81,886.28,890.035
81642,883.3,886.28,890.035
81643,897.74,886.28,890.035
81644,898.4,886.28,890.035
81645,923.04,886.28,890.035
81646,877.24,886.28,890.035
81647,922.98,886.28,890.035
81648,893.47,895.69,891.0600000000001
81649,886.83,895.69,891.0600000000001
81650,890.1,895.69,891.0600000000001
81651,887.04,895.69,891.0600000000001
81652,884.81,895.69,891.0600000000001
81653,883.3,895.69,891.0600000000001
81654,897.74,895.69,891.0600000000001
81655,898.4,895.69,891.0600000000001
81656,923.04,895.69,891.0600000000001
81657,877.24,895.69,891.0600000000001
81658,922.98,895.69,891.0600000000001
81659,883.81,895.69,891.0600000000001
81660,886.83,893.47,890.62
81661,890.1,893.47,890.62
81662,887.04,893.47,890.62
81663,884.81,893.47,890.62
81664,883.3,893.47,890.62
81665,897.74,893.47,890.62
81666,898.4,893.47,890.62
81667,923.04,893.47,890.62
81668,877.24,893.47,890.62
81669,922.98,893.47,890.62
81670,883.81,893.47,890.62
81671,899.87,893.47,890.62
81672,890.1,886.83,891.0283333333332
81673,887.04,886.83,891.0283333333332
81674,884.81,886.83,891.0283333333332
81675,883.3,886.83,891.0283333333332
81676,897.74,886.83,891.0283333333332
81677,898.4,886.83,891.0283333333332
81678,923.04,886.83,891.0283333333332
81679,877.24,886.83,891.0283333333332
81680,922.98,886.83,891.0283333333332
81681,883.81,886.83,891.0283333333332
